"timestamp","w","i_b_value"
2022-10-01 23:25:53.010,39.0,127.1513671875
2022-10-01 23:26:53.010,40.0,119.841796875
2022-10-01 23:27:53.010,44.0,128.32763671875
2022-10-01 23:28:53.003,42.0,125.9208984375
2022-10-01 23:29:53.007,40.0,116.38623046875
2022-10-01 23:30:53.010,41.0,121.74169921875
2022-10-01 23:31:53.007,42.0,124.6728515625
2022-10-01 23:32:53.010,41.0,119.02734375
2022-10-01 23:33:53.010,41.0,119.859375
2022-10-01 23:34:53.007,42.0,126.44677734375
2022-10-01 23:35:53.007,43.0,131.56640625
2022-10-01 23:36:53.010,43.0,121.14404296875
2022-10-01 23:37:53.010,42.0,121.306640625
2022-10-01 23:38:53.007,41.0,120.60205078125
2022-10-01 23:39:53.010,40.0,120.076171875
2022-10-01 23:40:53.010,42.0,122.0859375
2022-10-01 23:41:53.007,43.0,123.18896484375
2022-10-01 23:42:53.010,40.0,116.6572265625
2022-10-01 23:43:53.010,42.0,121.921875
2022-10-01 23:44:53.010,40.0,113.23681640625
2022-10-01 23:45:53.007,43.0,120.09521484375
2022-10-01 23:46:53.003,42.0,134.5341796875
2022-10-01 23:47:53.007,42.0,117.63427734375
2022-10-01 23:48:53.007,43.0,131.6220703125
2022-10-01 23:49:53.007,40.0,115.517578125
2022-10-01 23:50:53.007,41.0,125.794921875
2022-10-01 23:51:53.010,43.0,120.7822265625
2022-10-01 23:52:53.007,43.0,131.98388671875
2022-10-01 23:53:53.010,41.0,112.62158203125
2022-10-01 23:54:53.010,43.0,117.99609375
2022-10-01 23:55:53.010,42.0,122.86376953125
2022-10-01 23:56:53.007,42.0,129.73974609375
2022-10-01 23:57:53.007,42.0,126.2109375
2022-10-01 23:58:53.007,39.0,116.52978515625
2022-10-01 23:59:53.010,42.0,112.3505859375
2022-10-02 00:00:53.010,42.0,119.9677734375
2022-10-02 00:01:53.010,38.0,119.06396484375
2022-10-02 00:02:53.010,38.0,117.580078125
2022-10-02 00:03:53.007,38.0,117.30908203125
2022-10-02 00:04:53.010,41.0,121.72412109375
2022-10-02 00:05:53.007,39.0,122.28515625
2022-10-02 00:06:53.010,38.0,123.94921875
2022-10-02 00:07:53.010,38.0,109.23779296875
2022-10-02 00:08:53.010,39.0,123.8408203125
2022-10-02 00:09:53.010,40.0,123.91259765625
2022-10-02 00:10:53.007,40.0,115.80615234375
2022-10-02 00:11:53.007,39.0,119.60595703125
2022-10-02 00:12:53.010,37.0,120.31201171875
2022-10-02 00:13:53.010,39.0,109.52783203125
2022-10-02 00:14:53.007,41.0,120.890625
2022-10-02 00:15:53.007,40.0,122.2294921875
2022-10-02 00:16:53.010,41.0,122.86376953125
2022-10-02 00:17:53.003,42.0,125.64990234375
2022-10-02 00:18:53.003,39.0,119.91357421875
2022-10-02 00:19:53.010,42.0,133.23193359375
2022-10-02 00:20:53.010,39.0,116.982421875
2022-10-02 00:21:53.010,41.0,127.78564453125
2022-10-02 00:22:53.007,41.0,128.7802734375
2022-10-02 00:23:53.007,42.0,136.9599609375
2022-10-02 00:24:53.010,43.0,144.34130859375
2022-10-02 00:25:53.010,37.0,126.37353515625
2022-10-02 00:26:53.010,39.0,130.8251953125
2022-10-02 00:27:53.007,40.0,133.1044921875
2022-10-02 00:28:53.010,40.0,133.576171875
2022-10-02 00:29:53.010,40.0,134.15478515625
2022-10-02 00:30:53.010,41.0,136.01806640625
2022-10-02 00:31:53.010,41.0,134.841796875
2022-10-02 00:32:53.010,40.0,135.1142578125
2022-10-02 00:33:53.007,42.0,137.04931640625
2022-10-02 00:34:53.010,42.0,136.1455078125
2022-10-02 00:35:53.010,41.0,135.22265625
2022-10-02 00:36:53.010,41.0,130.2099609375
2022-10-02 00:37:53.010,41.0,129.486328125
2022-10-02 00:38:53.010,42.0,127.44140625
2022-10-02 00:39:53.010,41.0,120.7646484375
2022-10-02 00:40:53.010,40.0,127.83984375
2022-10-02 00:41:53.010,41.0,129.01611328125
2022-10-02 00:42:53.007,39.0,129.3955078125
2022-10-02 00:43:53.010,43.0,130.4091796875
2022-10-02 00:44:53.010,37.0,116.69384765625
2022-10-02 00:45:53.010,12.0,62.1192626953125
2022-10-02 00:46:53.003,11.0,63.947021484375
2022-10-02 00:47:53.007,11.0,61.9566650390625
2022-10-02 00:48:53.007,30.0,134.77001953125
2022-10-02 00:49:53.003,37.0,133.0693359375
2022-10-02 00:50:53.010,40.0,131.6396484375
2022-10-02 00:51:53.010,38.0,119.08154296875
2022-10-02 00:52:53.007,38.0,125.83154296875
2022-10-02 00:53:53.010,38.0,120.71044921875
2022-10-02 00:54:53.010,39.0,125.25146484375
2022-10-02 00:55:53.007,39.0,114.8291015625
2022-10-02 00:56:53.013,39.0,122.302734375
2022-10-02 00:57:53.003,40.0,124.2392578125
2022-10-02 00:58:53.010,41.0,126.37353515625
2022-10-02 00:59:53.010,42.0,125.03466796875
2022-10-02 01:00:53.007,43.0,124.78125
2022-10-02 01:01:53.010,42.0,132.6533203125
2022-10-02 01:02:53.007,41.0,125.21630859375
2022-10-02 01:03:53.010,40.0,129.50390625
2022-10-02 01:04:53.007,40.0,133.23193359375
2022-10-02 01:05:53.010,41.0,134.642578125
2022-10-02 01:06:53.003,39.0,122.44775390625
2022-10-02 01:07:53.007,40.0,133.9189453125
2022-10-02 01:08:53.010,40.0,133.82958984375
2022-10-02 01:09:53.013,39.0,131.27783203125
2022-10-02 01:10:53.010,40.0,128.29248046875
2022-10-02 01:11:53.010,40.0,127.87646484375
2022-10-02 01:12:53.010,41.0,129.95654296875
2022-10-02 01:13:53.010,42.0,137.44775390625
2022-10-02 01:14:53.007,41.0,135.31201171875
2022-10-02 01:15:53.010,41.0,135.20361328125
2022-10-02 01:16:53.010,39.0,138.66064453125
2022-10-02 01:17:53.010,36.0,127.27880859375
2022-10-02 01:18:53.010,38.0,126.427734375
2022-10-02 01:19:53.010,40.0,133.4853515625
2022-10-02 01:20:53.010,41.0,139.49267578125
2022-10-02 01:21:53.010,40.0,139.40185546875
2022-10-02 01:22:53.010,38.0,138.099609375
2022-10-02 01:23:53.010,35.0,134.44482421875
2022-10-02 01:24:53.010,34.0,133.79296875
2022-10-02 01:25:53.010,35.0,134.3173828125
2022-10-02 01:26:53.010,33.0,117.01904296875
2022-10-02 01:27:53.007,37.0,128.83447265625
2022-10-02 01:28:53.007,39.0,124.92626953125
2022-10-02 01:29:53.010,41.0,133.35791015625
2022-10-02 01:30:53.010,41.0,137.8271484375
2022-10-02 01:31:53.010,38.0,129.34130859375
2022-10-02 01:32:53.003,36.0,130.8076171875
2022-10-02 01:33:53.010,37.0,132.0732421875
2022-10-02 01:34:53.007,37.0,133.24951171875
2022-10-02 01:35:53.010,37.0,134.57080078125
2022-10-02 01:36:53.010,38.0,135.80126953125
2022-10-02 01:37:53.010,38.0,136.3623046875
2022-10-02 01:38:53.007,38.0,136.94091796875
2022-10-02 01:39:53.010,14.0,73.084716796875
2022-10-02 01:40:53.010,25.0,92.011962890625
2022-10-02 01:41:53.010,25.0,92.2291259765625
2022-10-02 01:42:53.010,25.0,93.0069580078125
2022-10-02 01:43:53.010,25.0,92.8623046875
2022-10-02 01:44:53.007,24.0,92.9527587890625
2022-10-02 01:45:53.010,25.0,95.7938232421875
2022-10-02 01:46:53.003,24.0,93.712646484375
2022-10-02 01:47:53.010,24.0,94.2374267578125
2022-10-02 01:48:53.007,24.0,95.142333984375
2022-10-02 01:49:53.010,24.0,95.99267578125
2022-10-02 01:50:53.010,24.0,95.449951171875
2022-10-02 01:51:53.010,24.0,96.78955078125
2022-10-02 01:52:53.010,24.0,98.30859375
2022-10-02 01:53:53.010,24.0,98.47119140625
2022-10-02 01:54:53.007,25.0,98.1826171875
2022-10-02 01:55:53.010,25.0,98.74365234375
2022-10-02 01:56:53.010,25.0,99.6123046875
2022-10-02 01:57:53.007,25.0,99.86572265625
2022-10-02 01:58:53.010,25.0,98.4169921875
2022-10-02 01:59:53.010,27.0,98.74365234375
2022-10-02 02:00:53.013,27.0,96.1376953125
2022-10-02 02:01:53.010,30.0,89.5689697265625
2022-10-02 02:02:53.010,33.0,85.4073486328125
2022-10-02 02:03:53.010,33.0,86.366455078125
2022-10-02 02:04:53.007,33.0,88.1033935546875
2022-10-02 02:05:53.007,33.0,86.5111083984375
2022-10-02 02:06:53.007,32.0,82.74755859375
2022-10-02 02:07:53.003,32.0,83.344482421875
2022-10-02 02:08:53.013,32.0,81.2999267578125
2022-10-02 02:09:53.010,32.0,83.851318359375
2022-10-02 02:10:53.010,32.0,83.4891357421875
2022-10-02 02:11:53.003,32.0,80.937744140625
2022-10-02 02:12:53.010,32.0,80.59423828125
2022-10-02 02:13:53.007,31.0,81.9693603515625
2022-10-02 02:14:53.010,31.0,85.7691650390625
2022-10-02 02:15:53.013,31.0,85.190185546875
2022-10-02 02:16:53.010,31.0,86.6920166015625
2022-10-02 02:17:53.010,31.0,88.3568115234375
2022-10-02 02:18:53.007,29.0,83.9776611328125
2022-10-02 02:19:53.010,24.0,81.4266357421875
2022-10-02 02:20:53.010,12.0,52.3121337890625
2022-10-02 02:21:53.007,11.0,50.2855224609375
2022-10-02 02:22:53.007,11.0,51.298828125
2022-10-02 02:23:53.010,11.0,50.8824462890625
2022-10-02 02:24:53.013,12.0,53.488037109375
2022-10-02 02:25:53.010,12.0,65.7381591796875
2022-10-02 02:26:53.007,11.0,67.5296630859375
2022-10-02 02:27:53.010,11.0,67.4212646484375
2022-10-02 02:28:53.010,11.0,67.547607421875
2022-10-02 02:29:53.010,11.0,67.0953369140625
2022-10-02 02:30:53.010,12.0,63.8382568359375
2022-10-02 02:31:53.007,11.0,62.8612060546875
2022-10-02 02:32:53.010,11.0,63.1146240234375
2022-10-02 02:33:53.007,11.0,56.27490234375
2022-10-02 02:34:53.010,11.0,66.6068115234375
2022-10-02 02:35:53.010,33.0,114.486328125
2022-10-02 02:36:53.010,35.0,126.5361328125
2022-10-02 02:37:53.007,36.0,117.7060546875
2022-10-02 02:38:53.013,36.0,121.48828125
2022-10-02 02:39:53.007,35.0,124.51025390625
2022-10-02 02:40:53.007,35.0,124.4560546875
2022-10-02 02:41:53.010,35.0,123.27978515625
2022-10-02 02:42:53.010,36.0,119.15478515625
2022-10-02 02:43:53.010,36.0,124.51025390625
2022-10-02 02:44:53.007,35.0,123.87744140625
2022-10-02 02:45:53.010,35.0,120.18603515625
2022-10-02 02:46:53.010,35.0,122.0126953125
2022-10-02 02:47:53.010,35.0,119.9677734375
2022-10-02 02:48:53.010,35.0,120.02197265625
2022-10-02 02:49:53.010,35.0,119.87841796875
2022-10-02 02:50:53.010,34.0,121.25244140625
2022-10-02 02:51:53.003,35.0,124.22021484375
2022-10-02 02:52:53.003,11.0,62.879150390625
2022-10-02 02:53:53.007,10.0,57.125244140625
2022-10-02 02:54:53.007,11.0,63.56689453125
2022-10-02 02:55:53.010,31.0,110.68505859375
2022-10-02 02:56:53.010,36.0,121.45166015625
2022-10-02 02:57:53.010,37.0,124.8544921875
2022-10-02 02:58:53.003,36.0,114.4306640625
2022-10-02 02:59:53.010,35.0,115.2275390625
2022-10-02 03:00:53.007,40.0,127.29638671875
2022-10-02 03:01:53.007,38.0,119.46240234375
2022-10-02 03:02:53.010,41.0,131.0244140625
2022-10-02 03:03:53.007,40.0,123.8232421875
2022-10-02 03:04:53.010,39.0,123.8408203125
2022-10-02 03:05:53.007,40.0,127.06201171875
2022-10-02 03:06:53.010,38.0,120.3837890625
2022-10-02 03:07:53.010,37.0,119.29833984375
2022-10-02 03:08:53.010,38.0,116.71142578125
2022-10-02 03:09:53.010,39.0,117.21826171875
2022-10-02 03:10:53.010,39.0,116.4404296875
2022-10-02 03:11:53.007,41.0,116.982421875
2022-10-02 03:12:53.007,44.0,127.20556640625
2022-10-02 03:13:53.010,41.0,120.11279296875
2022-10-02 03:14:53.003,42.0,127.67724609375
2022-10-02 03:15:53.007,41.0,126.193359375
2022-10-02 03:16:53.007,40.0,115.57177734375
2022-10-02 03:17:53.010,40.0,125.0888671875
2022-10-02 03:18:53.010,40.0,120.45703125
2022-10-02 03:19:53.010,41.0,123.515625
2022-10-02 03:20:53.010,40.0,120.1669921875
2022-10-02 03:21:53.010,39.0,118.7021484375
2022-10-02 03:22:53.010,40.0,115.53515625
2022-10-02 03:23:53.007,39.0,122.97216796875
2022-10-02 03:24:53.007,36.0,126.03076171875
2022-10-02 03:25:53.007,39.0,120.42041015625
2022-10-02 03:26:53.010,37.0,120.85546875
2022-10-02 03:27:53.010,40.0,122.03173828125
2022-10-02 03:28:53.010,38.0,117.181640625
2022-10-02 03:29:53.010,43.0,125.34228515625
2022-10-02 03:30:53.007,39.0,118.05029296875
2022-10-02 03:31:53.010,39.0,120.71044921875
2022-10-02 03:32:53.007,39.0,117.6884765625
2022-10-02 03:33:53.010,38.0,116.96484375
2022-10-02 03:34:53.010,39.0,116.8916015625
2022-10-02 03:35:53.010,38.0,116.42138671875
2022-10-02 03:36:53.010,39.0,118.828125
2022-10-02 03:37:53.007,37.0,114.97412109375
2022-10-02 03:38:53.010,40.0,123.71337890625
2022-10-02 03:39:53.010,40.0,119.80517578125
2022-10-02 03:40:53.010,41.0,124.8720703125
2022-10-02 03:41:53.003,40.0,122.8095703125
2022-10-02 03:42:53.007,42.0,126.17431640625
2022-10-02 03:43:53.003,40.0,120.02197265625
2022-10-02 03:44:53.010,40.0,120.80126953125
2022-10-02 03:45:53.013,40.0,127.07958984375
2022-10-02 03:46:53.010,40.0,124.365234375
2022-10-02 03:47:53.010,40.0,124.365234375
2022-10-02 03:48:53.010,39.0,123.27978515625
2022-10-02 03:49:53.010,39.0,119.02734375
2022-10-02 03:50:53.010,42.0,124.02099609375
2022-10-02 03:51:53.010,42.0,124.8720703125
2022-10-02 03:52:53.010,41.0,129.52294921875
2022-10-02 03:53:53.007,42.0,132.43505859375
2022-10-02 03:54:53.010,44.0,124.0751953125
2022-10-02 03:55:53.007,40.0,120.7822265625
2022-10-02 03:56:53.010,40.0,122.71875
2022-10-02 03:57:53.010,43.0,131.765625
2022-10-02 03:58:53.010,43.0,121.3798828125
2022-10-02 03:59:53.010,44.0,132.2373046875
2022-10-02 04:00:53.010,42.0,123.732421875
2022-10-02 04:01:53.010,41.0,128.43603515625
2022-10-02 04:02:53.007,40.0,129.97412109375
2022-10-02 04:03:53.007,44.0,135.041015625
2022-10-02 04:04:53.010,41.0,129.55810546875
2022-10-02 04:05:53.010,40.0,129.720703125
2022-10-02 04:06:53.010,41.0,128.43603515625
2022-10-02 04:07:53.007,39.0,117.83349609375
2022-10-02 04:08:53.007,43.0,134.15478515625
2022-10-02 04:09:53.010,40.0,127.47802734375
2022-10-02 04:10:53.010,41.0,127.18798828125
2022-10-02 04:11:53.003,41.0,130.26416015625
2022-10-02 04:12:53.010,42.0,138.515625
2022-10-02 04:13:53.010,39.0,122.77294921875
2022-10-02 04:14:53.013,38.0,122.46533203125
2022-10-02 04:15:53.010,38.0,123.08056640625
2022-10-02 04:16:53.010,38.0,123.8232421875
2022-10-02 04:17:53.010,38.0,123.69580078125
2022-10-02 04:18:53.007,38.0,122.88134765625
2022-10-02 04:19:53.003,40.0,126.2109375
2022-10-02 04:20:53.007,40.0,127.7666015625
2022-10-02 04:21:53.010,39.0,117.95947265625
2022-10-02 04:22:53.007,44.0,133.46630859375
2022-10-02 04:23:53.010,39.0,123.49658203125
2022-10-02 04:24:53.010,41.0,129.3779296875
2022-10-02 04:25:53.010,40.0,128.72607421875
2022-10-02 04:26:53.010,41.0,130.30078125
2022-10-02 04:27:53.010,40.0,128.5810546875
2022-10-02 04:28:53.010,39.0,122.77294921875
2022-10-02 04:29:53.007,40.0,122.6279296875
2022-10-02 04:30:53.010,44.0,130.06494140625
2022-10-02 04:31:53.007,42.0,123.60498046875
2022-10-02 04:32:53.007,41.0,125.9033203125
2022-10-02 04:33:53.010,43.0,135.60205078125
2022-10-02 04:34:53.007,41.0,129.86572265625
2022-10-02 04:35:53.010,41.0,134.08154296875
2022-10-02 04:36:53.010,41.0,137.15771484375
2022-10-02 04:37:53.010,41.0,141.75439453125
2022-10-02 04:38:53.010,39.0,143.3466796875
2022-10-02 04:39:53.010,34.0,131.38623046875
2022-10-02 04:40:53.010,36.0,136.7958984375
2022-10-02 04:41:53.007,35.0,135.9462890625
2022-10-02 04:42:53.010,38.0,140.63232421875
2022-10-02 04:43:53.010,36.0,137.46533203125
2022-10-02 04:44:53.010,36.0,133.810546875
2022-10-02 04:45:53.010,37.0,137.14013671875
2022-10-02 04:46:53.010,37.0,137.03173828125
2022-10-02 04:47:53.010,40.0,143.63671875
2022-10-02 04:48:53.007,37.0,139.546875
2022-10-02 04:49:53.010,36.0,137.701171875
2022-10-02 04:50:53.007,38.0,139.40185546875
2022-10-02 04:51:53.007,37.0,138.04541015625
2022-10-02 04:52:53.010,37.0,136.25390625
2022-10-02 04:53:53.010,36.0,135.041015625
2022-10-02 04:54:53.007,35.0,132.76171875
2022-10-02 04:55:53.010,38.0,138.9140625
2022-10-02 04:56:53.010,37.0,137.8271484375
2022-10-02 04:57:53.013,37.0,137.501953125
2022-10-02 04:58:53.010,37.0,137.73779296875
2022-10-02 04:59:53.007,39.0,141.66357421875
2022-10-02 05:00:53.010,38.0,141.0673828125
2022-10-02 05:01:53.010,37.0,138.69580078125
2022-10-02 05:02:53.010,39.0,139.70947265625
2022-10-02 05:03:53.007,38.0,138.15380859375
2022-10-02 05:04:53.007,40.0,142.96728515625
2022-10-02 05:05:53.010,37.0,136.12646484375
2022-10-02 05:06:53.007,36.0,135.041015625
2022-10-02 05:07:53.007,36.0,134.7333984375
2022-10-02 05:08:53.010,37.0,138.533203125
2022-10-02 05:09:53.010,36.0,136.85009765625
2022-10-02 05:10:53.007,36.0,134.9150390625
2022-10-02 05:11:53.007,37.0,138.75
2022-10-02 05:12:53.010,38.0,136.271484375
2022-10-02 05:13:53.010,38.0,128.41845703125
2022-10-02 05:14:53.010,39.0,118.95556640625
2022-10-02 05:15:53.007,38.0,117.34423828125
2022-10-02 05:16:53.010,39.0,121.08984375
2022-10-02 05:17:53.010,40.0,127.17041015625
2022-10-02 05:18:53.010,38.0,121.7783203125
2022-10-02 05:19:53.003,39.0,120.673828125
2022-10-02 05:20:53.013,41.0,129.287109375
2022-10-02 05:21:53.007,39.0,124.58203125
2022-10-02 05:22:53.013,39.0,123.17138671875
2022-10-02 05:23:53.010,41.0,129.1787109375
2022-10-02 05:24:53.010,40.0,125.7041015625
2022-10-02 05:25:53.010,40.0,128.87109375
2022-10-02 05:26:53.007,41.0,126.26513671875
2022-10-02 05:27:53.010,40.0,124.3828125
2022-10-02 05:28:53.010,38.0,121.271484375
2022-10-02 05:29:53.007,25.0,102.76025390625
2022-10-02 05:30:53.010,23.0,100.42529296875
2022-10-02 05:31:53.010,23.0,97.27734375
2022-10-02 05:32:53.003,23.0,94.599609375
2022-10-02 05:33:53.007,23.0,93.0252685546875
2022-10-02 05:34:53.010,24.0,93.2786865234375
2022-10-02 05:35:53.010,25.0,97.875
2022-10-02 05:36:53.007,38.0,131.20458984375
2022-10-02 05:37:53.010,37.0,122.57373046875
2022-10-02 05:38:53.003,40.0,130.48095703125
2022-10-02 05:39:53.013,38.0,126.7177734375
2022-10-02 05:40:53.007,39.0,124.130859375
2022-10-02 05:41:53.007,40.0,121.88671875
2022-10-02 05:42:53.010,41.0,130.57177734375
2022-10-02 05:43:53.010,39.0,128.31005859375
2022-10-02 05:44:53.010,38.0,121.5791015625
2022-10-02 05:45:53.010,42.0,123.38818359375
2022-10-02 05:46:53.010,39.0,123.55078125
2022-10-02 05:47:53.010,38.0,119.08154296875
2022-10-02 05:48:53.007,40.0,131.58544921875
2022-10-02 05:49:53.010,40.0,127.9306640625
2022-10-02 05:50:53.010,39.0,122.8095703125
2022-10-02 05:51:53.010,38.0,119.02734375
2022-10-02 05:52:53.010,39.0,125.197265625
2022-10-02 05:53:53.010,39.0,122.57373046875
2022-10-02 05:54:53.010,43.0,133.86474609375
2022-10-02 05:55:53.010,43.0,132.779296875
2022-10-02 05:56:53.010,42.0,130.916015625
2022-10-02 05:57:53.010,41.0,126.28271484375
2022-10-02 05:58:53.010,39.0,120.474609375
2022-10-02 05:59:53.010,38.0,117.6708984375
2022-10-02 06:00:53.007,38.0,113.8154296875
2022-10-02 06:01:53.010,38.0,120.7646484375
2022-10-02 06:02:53.003,39.0,118.3037109375
2022-10-02 06:03:53.007,37.0,113.03759765625
2022-10-02 06:04:53.010,41.0,134.66162109375
2022-10-02 06:05:53.007,39.0,121.505859375
2022-10-02 06:06:53.007,40.0,125.75830078125
2022-10-02 06:07:53.010,38.0,115.951171875
2022-10-02 06:08:53.010,42.0,132.92431640625
2022-10-02 06:09:53.010,41.0,126.44677734375
2022-10-02 06:10:53.010,41.0,129.26953125
2022-10-02 06:11:53.007,40.0,129.919921875
2022-10-02 06:12:53.010,37.0,116.3671875
2022-10-02 06:13:53.010,40.0,122.97216796875
2022-10-02 06:14:53.010,39.0,119.642578125
2022-10-02 06:15:53.007,40.0,121.1982421875
2022-10-02 06:16:53.010,41.0,118.15869140625
2022-10-02 06:17:53.010,42.0,128.0390625
2022-10-02 06:18:53.007,42.0,125.66748046875
2022-10-02 06:19:53.007,40.0,122.0126953125
2022-10-02 06:20:53.010,40.0,126.609375
2022-10-02 06:21:53.010,40.0,120.076171875
2022-10-02 06:22:53.007,12.0,60.8345947265625
2022-10-02 06:23:53.010,11.0,64.8336181640625
2022-10-02 06:24:53.010,11.0,66.0640869140625
2022-10-02 06:25:53.010,10.0,54.971923828125
2022-10-02 06:26:53.010,9.0,54.8814697265625
2022-10-02 06:27:53.010,9.0,53.6510009765625
2022-10-02 06:28:53.010,10.0,54.3387451171875
2022-10-02 06:29:53.003,10.0,54.6463623046875
2022-10-02 06:30:53.007,10.0,54.4471435546875
2022-10-02 06:31:53.010,10.0,54.248291015625
2022-10-02 06:32:53.010,10.0,54.465087890625
2022-10-02 06:33:53.003,10.0,54.465087890625
2022-10-02 06:34:53.007,10.0,54.8814697265625
2022-10-02 06:35:53.007,12.0,63.585205078125
2022-10-02 06:36:53.010,21.0,83.0731201171875
2022-10-02 06:37:53.003,29.0,98.74365234375
2022-10-02 06:38:53.013,39.0,126.5009765625
2022-10-02 06:39:53.010,39.0,130.734375
2022-10-02 06:40:53.007,40.0,111.15673828125
2022-10-02 06:41:53.010,38.0,129.4130859375
2022-10-02 06:42:53.010,40.0,100.28173828125
2022-10-02 06:43:53.010,38.0,130.119140625
2022-10-02 06:44:53.007,40.0,106.2890625
2022-10-02 06:45:53.007,39.0,122.17529296875
2022-10-02 06:46:53.010,40.0,110.396484375
2022-10-02 06:47:53.010,37.0,110.45068359375
2022-10-02 06:48:53.010,36.0,112.892578125
2022-10-02 06:48:53.010,36.0,112.892578125
2022-10-02 06:49:53.010,35.0,115.26416015625
2022-10-02 06:50:53.010,35.0,116.2763671875
2022-10-02 06:51:53.010,35.0,116.20458984375
2022-10-02 06:52:53.010,36.0,117.59765625
2022-10-02 06:53:53.010,36.0,121.904296875
2022-10-02 06:54:53.010,35.0,128.056640625
2022-10-02 06:55:53.010,36.0,105.1845703125
2022-10-02 06:56:53.010,36.0,111.06591796875
2022-10-02 06:57:53.007,36.0,113.61767578125
2022-10-02 06:58:53.010,36.0,116.62060546875
2022-10-02 06:59:53.010,36.0,118.611328125
2022-10-02 07:00:53.010,36.0,117.54345703125
2022-10-02 07:01:53.010,36.0,118.5205078125
2022-10-02 07:02:53.003,36.0,120.85546875
2022-10-02 07:03:53.010,36.0,120.873046875
2022-10-02 07:04:53.007,35.0,121.7783203125
2022-10-02 07:05:53.013,35.0,123.4248046875
2022-10-02 07:06:53.010,35.0,121.505859375
2022-10-02 07:07:53.013,34.0,123.8408203125
2022-10-02 07:08:53.007,34.0,123.71337890625
2022-10-02 07:09:53.010,34.0,123.69580078125
2022-10-02 07:10:53.007,34.0,124.29345703125
2022-10-02 07:11:53.007,34.0,125.25146484375
2022-10-02 07:12:53.007,34.0,125.2880859375
2022-10-02 07:13:53.007,34.0,127.2421875
2022-10-02 07:14:53.010,34.0,127.51318359375
2022-10-02 07:15:53.010,34.0,126.9169921875
2022-10-02 07:16:53.007,34.0,126.17431640625
2022-10-02 07:17:53.007,34.0,125.994140625
2022-10-02 07:18:53.010,34.0,124.166015625
2022-10-02 07:19:53.010,34.0,124.80029296875
2022-10-02 07:20:53.007,34.0,126.7177734375
2022-10-02 07:21:53.010,34.0,126.57275390625
2022-10-02 07:22:53.010,34.0,127.06201171875
2022-10-02 07:23:53.007,35.0,126.35595703125
2022-10-02 07:24:53.010,35.0,127.1162109375
2022-10-02 07:25:53.010,35.0,127.87646484375
2022-10-02 07:26:53.007,30.0,114.90234375
2022-10-02 07:27:53.010,24.0,101.81982421875
2022-10-02 07:28:53.010,24.0,102.05419921875
2022-10-02 07:29:53.010,24.0,102.74267578125
2022-10-02 07:30:53.010,24.0,103.1044921875
2022-10-02 07:31:53.010,24.0,102.83203125
2022-10-02 07:32:53.007,24.0,102.23583984375
2022-10-02 07:33:53.010,24.0,101.56640625
2022-10-02 07:34:53.010,24.0,101.04052734375
2022-10-02 07:35:53.003,24.0,100.8603515625
2022-10-02 07:36:53.010,24.0,101.74658203125
2022-10-02 07:37:53.007,24.0,100.82373046875
2022-10-02 07:38:53.010,24.0,103.3037109375
2022-10-02 07:39:53.010,24.0,104.02734375
2022-10-02 07:40:53.010,24.0,103.5380859375
2022-10-02 07:41:53.007,24.0,103.08544921875
2022-10-02 07:42:53.013,24.0,104.7861328125
2022-10-02 07:43:53.010,24.0,104.69677734375
2022-10-02 07:44:53.010,24.0,104.93115234375
2022-10-02 07:45:53.010,24.0,104.58837890625
2022-10-02 07:46:53.010,24.0,104.2265625
2022-10-02 07:47:53.010,23.0,115.17333984375
2022-10-02 07:48:53.007,22.0,124.40185546875
2022-10-02 07:49:53.007,23.0,127.2421875
2022-10-02 07:50:53.010,23.0,127.87646484375
2022-10-02 07:51:53.010,23.0,126.95361328125
2022-10-02 07:52:53.010,24.0,127.623046875
2022-10-02 07:53:53.010,25.0,126.2109375
2022-10-02 07:54:53.003,25.0,124.8544921875
2022-10-02 07:55:53.010,27.0,126.03076171875
2022-10-02 07:56:53.010,27.0,122.935546875
2022-10-02 07:57:53.010,24.0,110.015625
2022-10-02 07:58:53.010,23.0,71.546630859375
2022-10-02 07:59:53.010,32.0,84.8646240234375
2022-10-02 08:00:53.010,31.0,76.5047607421875
2022-10-02 08:01:53.010,33.0,82.13232421875
2022-10-02 08:02:53.010,32.0,83.7425537109375
2022-10-02 08:03:53.010,32.0,79.237060546875
2022-10-02 08:04:53.010,31.0,84.19482421875
2022-10-02 08:05:53.013,29.0,85.913818359375
2022-10-02 08:06:53.010,30.0,86.9454345703125
2022-10-02 08:07:53.010,29.0,82.2769775390625
2022-10-02 08:08:53.010,29.0,84.955078125
2022-10-02 08:09:53.007,30.0,85.190185546875
2022-10-02 08:10:53.007,31.0,85.298583984375
2022-10-02 08:11:53.010,30.0,77.192138671875
2022-10-02 08:12:53.010,31.0,80.1416015625
2022-10-02 08:13:53.007,33.0,85.0455322265625
2022-10-02 08:14:53.010,33.0,84.0501708984375
2022-10-02 08:15:53.010,32.0,89.0262451171875
2022-10-02 08:16:53.010,31.0,87.1083984375
2022-10-02 08:17:53.010,30.0,91.8673095703125
2022-10-02 08:18:53.010,28.0,80.1778564453125
2022-10-02 08:19:53.010,28.0,97.892578125
2022-10-02 08:20:53.010,27.0,87.1263427734375
2022-10-02 08:21:53.010,28.0,94.943115234375
2022-10-02 08:22:53.010,28.0,76.39599609375
2022-10-02 08:23:53.010,30.0,80.3770751953125
2022-10-02 08:24:53.010,31.0,79.001953125
